year,ring,couple_id,population,observer,sex,morph,age,color_score,color_score_trans,color_score_trans_ord,color_score_median,color_score_median_trans,color_score_median_trans_ord,laying_date,brood_size,winter_snow_depth_mean,winter_snow_days_n,winter_temp_air_mean,winter_temp_air_CV,breed_snow_depth_mean,breed_snow_days_n,breed_temp_air_mean,breed_temp_air_CV
2009,654,361,a,a,female,brown,5,13,4,4,10,1,1,-29,5,16.42,96,-0.57,0.33,21.26,35,0.96,0.48
2009,655,363,a,a,female,brown,6,13,4,4,13,4,4,-36,5,16.42,96,-0.57,0.33,20.69,42,-0.38,0.45
2009,660,366,a,a,female,gray,5,6,3,3,6,3,3,-21,5,16.42,96,-0.57,0.33,21.56,27,2.71,0.48
2009,661,367,a,a,female,gray,5,7,2,4,7,2,4,-21,5,16.42,96,-0.57,0.33,21.56,27,2.71,0.48
2009,662,368,a,a,female,brown,4,13,4,4,13,4,4,-46,6,16.42,96,-0.57,0.33,19.5,52,-2.08,0.5
2009,663,368,a,a,male,brown,4,13,4,4,13,4,4,-46,6,16.42,96,-0.57,0.33,19.5,52,-2.08,0.5
2009,664,369,a,a,female,gray,4,9,2,6,8,1,5,-24,5,16.42,96,-0.57,0.33,21.43,30,2.03,0.49
2009,665,372,a,a,male,gray,4,6,3,3,6,3,3,-25,5,16.42,96,-0.57,0.33,21.39,31,1.81,0.48
2009,668,372,a,a,female,gray,3,6,3,3,6,3,3,-25,5,16.42,96,-0.57,0.33,21.39,31,1.81,0.48
2009,669,278,a,a,male,brown,4,11,2,2,11,2,2,-33,5,16.42,96,-0.57,0.33,21.03,39,-0.04,0.44
2009,670,374,a,a,female,gray,4,8,1,5,8,1,5,-37,6,16.42,96,-0.57,0.33,20.56,43,-0.51,0.47
2009,671,374,a,a,male,brown,3,13,4,4,13,4,4,-37,6,16.42,96,-0.57,0.33,20.56,43,-0.51,0.47
2009,673,428,a,a,male,brown,3,13,4,4,13,4,4,-37,5,16.42,96,-0.57,0.33,20.56,43,-0.51,0.47
2009,674,343,a,a,male,gray,4,6,3,3,6,3,3,-20,6,16.42,96,-0.57,0.33,21.31,26,2.88,0.47
2009,678,380,a,a,female,brown,4,12,3,3,12,3,3,-33,4,16.42,96,-0.57,0.33,21.03,39,-0.04,0.44
2009,679,381,a,a,female,brown,3,12,3,3,12,3,3,-22,5,16.42,96,-0.57,0.33,21.54,28,2.51,0.48
2009,680,215,a,a,male,brown,4,13,4,4,12,3,3,-21,6,16.42,96,-0.57,0.33,21.56,27,2.71,0.48
2009,681,373,a,a,male,brown,4,11,2,2,13,4,4,-27,4,16.42,96,-0.57,0.33,21.39,33,1.51,0.48
2009,682,405,a,a,male,brown,3,11,2,2,11,2,2,-25,5,16.42,96,-0.57,0.33,21.39,31,1.81,0.48
2009,683,382,b,b,female,brown,2,13,4,4,13,4,4,-23,3,16.42,96,-0.57,0.33,21.48,29,2.26,0.49
2009,685,440,a,a,male,gray,2,6,3,3,6,3,3,-16,4,16.42,96,-0.57,0.33,20.18,22,3.62,0.46
2009,686,369,a,a,male,brown,4,13,4,4,13,4,4,-24,5,16.42,96,-0.57,0.33,21.43,30,2.03,0.49
2009,687,383,a,a,female,gray,2,5,4,2,5,4,2,-39,4,16.42,96,-0.57,0.33,20.33,45,-0.76,0.51
2009,688,384,a,a,female,brown,2,13,4,4,13,4,4,-36,5,16.42,96,-0.57,0.33,20.69,42,-0.38,0.45
2009,699,394,b,b,female,brown,5,,,,13,4,4,-28,,16.42,96,-0.57,0.33,21.32,34,1.3,0.48
2009,707,313,a,a,male,gray,5,7,2,4,6,3,3,-30,6,16.42,96,-0.57,0.33,21.19,36,0.63,0.47
2009,708,402,a,a,female,gray,5,7,2,4,6,3,3,,,16.42,96,-0.57,0.33,0,0,,
2009,713,405,a,a,female,gray,5,8,1,5,7,2,4,-25,5,16.42,96,-0.57,0.33,21.39,31,1.81,0.48
2009,723,410,a,a,female,gray,3,6,3,3,6,3,3,-25,5,16.42,96,-0.57,0.33,21.39,31,1.81,0.48
2009,725,413,b,b,female,brown,3,,,,12,3,3,-25,3,16.42,96,-0.57,0.33,21.39,31,1.81,0.48
2009,728,415,b,b,female,gray,5,,,,7,2,4,,0,16.42,96,-0.57,0.33,0,0,,
2009,730,319,b,b,male,brown,3,,,,13,4,4,-25,,16.42,96,-0.57,0.33,21.39,31,1.81,0.48
2009,731,417,a,a,female,gray,2,5,4,2,5,4,2,-30,5,16.42,96,-0.57,0.33,21.19,36,0.63,0.47
2009,743,438,a,a,male,gray,2,6,3,3,6,3,3,-22,4,16.42,96,-0.57,0.33,21.54,28,2.51,0.48
2009,744,383,a,a,male,brown,2,13,4,4,13,4,4,-39,4,16.42,96,-0.57,0.33,20.33,45,-0.76,0.51
2009,745,384,a,a,male,gray,2,8,1,5,8,1,5,-36,5,16.42,96,-0.57,0.33,20.69,42,-0.38,0.45
2009,746,428,a,a,female,gray,2,6,3,3,5,4,2,-37,5,16.42,96,-0.57,0.33,20.56,43,-0.51,0.47
2009,747,380,a,a,male,brown,3,11,2,2,11,2,2,-33,4,16.42,96,-0.57,0.33,21.03,39,-0.04,0.44
2009,748,430,a,a,female,gray,3,8,1,5,8,1,5,-33,5,16.42,96,-0.57,0.33,21.03,39,-0.04,0.44
2009,749,430,a,a,male,brown,3,12,3,3,12,3,3,-33,5,16.42,96,-0.57,0.33,21.03,39,-0.04,0.44
2009,750,432,a,a,female,gray,2,8,1,5,8,1,5,-29,4,16.42,96,-0.57,0.33,21.26,35,0.96,0.48
2009,751,432,a,a,male,brown,2,12,3,3,12,3,3,-29,4,16.42,96,-0.57,0.33,21.26,35,0.96,0.48
2009,752,433,a,a,female,gray,2,6,3,3,6,3,3,-27,5,16.42,96,-0.57,0.33,21.39,33,1.51,0.48
2009,753,436,a,a,female,gray,2,5,4,2,6,3,3,-25,2,16.42,96,-0.57,0.33,21.39,31,1.81,0.48
2009,754,433,a,a,male,gray,2,5,4,2,5,4,2,-27,5,16.42,96,-0.57,0.33,21.39,33,1.51,0.48
2009,755,436,a,a,male,brown,2,13,4,4,13,4,4,-25,2,16.42,96,-0.57,0.33,21.39,31,1.81,0.48
2009,756,417,a,a,male,gray,2,6,3,3,6,3,3,-30,5,16.42,96,-0.57,0.33,21.19,36,0.63,0.47
2009,757,361,a,a,male,gray,2,6,3,3,6,3,3,-29,5,16.42,96,-0.57,0.33,21.26,35,0.96,0.48
2009,758,438,a,a,female,gray,2,7,2,4,7,2,4,-22,4,16.42,96,-0.57,0.33,21.54,28,2.51,0.48
2009,759,366,a,a,male,brown,2,11,2,2,11,2,2,-21,5,16.42,96,-0.57,0.33,21.56,27,2.71,0.48
2009,760,439,a,a,female,gray,2,5,4,2,5,4,2,-24,5,16.42,96,-0.57,0.33,21.43,30,2.03,0.49
2009,761,440,a,a,female,gray,2,8,1,5,8,1,5,-16,4,16.42,96,-0.57,0.33,20.18,22,3.62,0.46
2009,762,439,a,a,male,gray,2,6,3,3,6,3,3,-24,5,16.42,96,-0.57,0.33,21.43,30,2.03,0.49
2009,786,455,b,b,female,gray,3,4,5,1,4,5,1,-24,6,16.42,96,-0.57,0.33,21.43,30,2.03,0.49
2009,787,455,b,b,male,gray,3,4,5,1,4,5,1,-24,6,16.42,96,-0.57,0.33,21.43,30,2.03,0.49
2009,789,457,b,b,female,brown,3,12,3,3,12,3,3,7,,16.42,96,-0.57,0.33,0,0,9.02,0.56
2009,790,457,b,b,male,gray,2,4,5,1,4,5,1,7,,16.42,96,-0.57,0.33,0,0,9.02,0.56
2010,231,394,b,b,male,gray,12,,,,7,2,4,18,,40.64,132,-3.71,0.47,0,0,10.86,0.49
2010,547,443,a,a,male,gray,10,6,3,3,6,3,3,22,1,40.64,132,-3.71,0.47,0,0,11.52,0.43
2010,590,305,b,b,female,gray,3,,,,4,5,1,21,2,40.64,132,-3.71,0.47,0,0,11.37,0.44
2010,649,357,a,a,female,gray,6,8,1,5,7,2,4,10,2,40.64,132,-3.71,0.47,2,2,9.7,0.57
2010,657,431,a,a,male,brown,5,13,4,4,13,4,4,10,4,40.64,132,-3.71,0.47,2,2,9.7,0.57
2010,681,441,a,a,male,brown,5,13,4,4,13,4,4,16,0,40.64,132,-3.71,0.47,0,0,10.55,0.52
2010,684,401,a,a,male,brown,3,13,4,4,13,4,4,,0,40.64,132,-3.71,0.47,0,0,,
2010,699,394,b,b,female,brown,,,,,13,4,4,18,,40.64,132,-3.71,0.47,0,0,10.86,0.49
2010,708,401,a,a,female,gray,6,6,3,3,6,3,3,,0,40.64,132,-3.71,0.47,0,0,,
2010,750,431,a,a,female,gray,3,8,1,5,8,1,5,10,4,40.64,132,-3.71,0.47,2,2,9.7,0.57
2010,751,435,a,a,male,brown,3,12,3,3,12,3,3,12,2,40.64,132,-3.71,0.47,0,0,9.95,0.55
2010,753,435,a,a,female,gray,3,6,3,3,6,3,3,12,2,40.64,132,-3.71,0.47,0,0,9.95,0.55
2010,763,441,a,a,female,brown,2,13,4,4,13,4,4,16,0,40.64,132,-3.71,0.47,0,0,10.55,0.52
2010,764,442,a,a,female,gray,3,6,3,3,6,3,3,16,2,40.64,132,-3.71,0.47,0,0,10.55,0.52
2010,765,357,a,a,male,gray,3,6,3,3,6,3,3,10,2,40.64,132,-3.71,0.47,2,2,9.7,0.57
2010,766,442,a,a,male,gray,3,5,4,2,5,4,2,16,2,40.64,132,-3.71,0.47,0,0,10.55,0.52
2010,767,443,a,a,female,brown,3,11,2,2,12,3,3,22,1,40.64,132,-3.71,0.47,0,0,11.52,0.43
2011,231,394,b,b,male,gray,13,,,,7,2,4,12,4,50.01,150,-3.78,0.43,9.75,4,10.84,0.4
2011,512,254,b,b,female,brown,4,10,1,1,10,1,1,-13,2,50.01,150,-3.78,0.43,48.45,29,5.04,0.53
2011,513,347,a,a,male,gray,,7,2,4,7,2,4,11,4,50.01,150,-3.78,0.43,11.4,5,10.52,0.4
2011,514,256,b,b,female,gray,5,,,,5,4,2,2,5,50.01,150,-3.78,0.43,31.07,14,8.45,0.49
2011,547,443,a,a,male,gray,,6,3,3,6,3,3,10,3,50.01,150,-3.78,0.43,13,6,10.31,0.41
2011,637,347,a,a,female,brown,7,11,2,2,12,3,3,11,4,50.01,150,-3.78,0.43,11.4,5,10.52,0.4
2011,649,357,a,a,female,gray,6,7,2,4,7,2,4,15,2,50.01,150,-3.78,0.43,4,1,11.81,0.4
2011,654,362,a,a,female,brown,6,9,2,0,10,1,1,-1,3,50.01,150,-3.78,0.43,36.88,17,7.76,0.42
2011,688,385,a,a,female,brown,3,,,,13,4,4,11,5,50.01,150,-3.78,0.43,11.4,5,10.52,0.4
2011,699,394,b,b,female,brown,7,,,,13,4,4,12,4,50.01,150,-3.78,0.43,9.75,4,10.84,0.4
2011,746,429,a,a,female,gray,3,5,4,2,5,4,2,2,2,50.01,150,-3.78,0.43,31.07,14,8.45,0.49
2011,749,445,a,a,male,brown,,12,3,3,12,3,3,-6,2,50.01,150,-3.78,0.43,42.91,22,6.38,0.45
2011,765,357,a,a,male,gray,,6,3,3,6,3,3,15,2,50.01,150,-3.78,0.43,4,1,11.81,0.4
2011,766,385,a,a,male,gray,4,,,,5,4,2,11,5,50.01,150,-3.78,0.43,11.4,5,10.52,0.4
2011,767,443,a,a,female,brown,4,,,,12,3,3,10,3,50.01,150,-3.78,0.43,13,6,10.31,0.41
2011,768,445,a,a,female,brown,3,12,3,3,12,3,3,-6,2,50.01,150,-3.78,0.43,42.91,22,6.38,0.45
2011,769,362,a,a,male,gray,,8,1,5,8,1,5,-1,3,50.01,150,-3.78,0.43,36.88,17,7.76,0.42
2011,770,314,a,a,male,brown,2,12,3,3,12,3,3,2,0,50.01,150,-3.78,0.43,31.07,14,8.45,0.49
2011,772,254,b,b,male,gray,3,6,3,3,5,4,2,-13,2,50.01,150,-3.78,0.43,48.45,29,5.04,0.53
2011,773,446,b,b,female,gray,3,4,5,1,4,5,1,3,4,50.01,150,-3.78,0.43,28.62,13,8.6,0.47
2011,774,256,b,b,male,brown,3,13,4,4,13,4,4,2,5,50.01,150,-3.78,0.43,31.07,14,8.45,0.49
2011,775,446,b,b,male,brown,3,13,4,4,13,4,4,3,4,50.01,150,-3.78,0.43,28.62,13,8.6,0.47
2011,776,456,b,b,male,gray,2,4,5,1,4,5,1,14,,50.01,150,-3.78,0.43,6.5,2,11.45,0.4
2011,788,456,b,b,female,gray,3,4,5,1,4,5,1,14,,50.01,150,-3.78,0.43,6.5,2,11.45,0.4
2011,791,429,a,a,male,brown,,10,1,1,11,2,2,2,2,50.01,150,-3.78,0.43,31.07,14,8.45,0.49
2012,231,451,b,b,male,gray,14,,,,7,2,4,16,2,38.63,108,-0.51,0.3,0,0,10.15,0.36
2012,601,320,b,b,female,gray,11,5,4,2,6,3,3,-16,,38.63,108,-0.51,0.3,29.5,32,4.02,0.56
2012,637,348,a,a,female,brown,,12,3,3,12,3,3,-4,4,38.63,108,-0.51,0.3,21.8,20,6.24,0.53
2012,654,362,a,a,female,brown,7,12,3,3,10,1,1,-4,3,38.63,108,-0.51,0.3,21.8,20,6.24,0.53
2012,655,364,a,a,female,brown,9,13,4,4,13,4,4,0,5,38.63,108,-0.51,0.3,20.88,16,7.06,0.52
2012,686,364,a,a,male,brown,7,13,4,4,13,4,4,0,5,38.63,108,-0.51,0.3,20.88,16,7.06,0.52
2012,746,429,a,a,female,gray,,5,4,2,5,4,2,-3,4,38.63,108,-0.51,0.3,21.26,19,6.41,0.53
2012,751,435,a,a,male,brown,,12,3,3,12,3,3,-6,3,38.63,108,-0.51,0.3,23.09,22,5.64,0.52
2012,753,435,a,a,female,gray,5,6,3,3,6,3,3,-6,3,38.63,108,-0.51,0.3,23.09,22,5.64,0.52
2012,767,444,a,a,female,brown,,12,3,3,12,3,3,4,3,38.63,108,-0.51,0.3,18.92,12,8.09,0.48
2012,769,362,a,a,male,gray,3,9,2,6,8,1,5,-4,3,38.63,108,-0.51,0.3,21.8,20,6.24,0.53
2012,770,444,a,a,male,brown,3,13,4,4,12,3,3,4,3,38.63,108,-0.51,0.3,18.92,12,8.09,0.48
2012,778,320,b,b,male,brown,4,12,3,3,12,3,3,-16,,38.63,108,-0.51,0.3,29.5,32,4.02,0.56
2012,779,448,b,b,female,gray,4,4,5,1,4,5,1,-5,5,38.63,108,-0.51,0.3,22.43,21,5.94,0.52
2012,780,448,b,b,male,brown,3,14,5,5,14,5,5,-5,5,38.63,108,-0.51,0.3,22.43,21,5.94,0.52
2012,781,450,b,b,female,gray,3,5,4,2,5,4,2,2,1,38.63,108,-0.51,0.3,21.14,14,7.66,0.48
2012,782,450,b,b,male,gray,3,4,5,1,4,5,1,2,1,38.63,108,-0.51,0.3,21.14,14,7.66,0.48
2012,783,451,b,b,female,gray,2,4,5,1,4,5,1,16,2,38.63,108,-0.51,0.3,0,0,10.15,0.36
2012,791,429,a,a,male,brown,3,12,3,3,11,2,2,-3,4,38.63,108,-0.51,0.3,21.26,19,6.41,0.53
2012,794,348,a,a,male,brown,2,13,4,4,13,4,4,-4,4,38.63,108,-0.51,0.3,21.8,20,6.24,0.53
2013,514,257,b,b,female,gray,7,5,4,2,5,4,2,19,3,50.62,144,-2.76,0.34,1,1,12.99,0.42
2013,746,429,a,a,female,gray,,6,3,3,5,4,2,11,3,50.62,144,-2.76,0.34,27.78,9,11.25,0.56
2013,751,435,a,a,male,brown,,12,3,3,12,3,3,10,3,50.62,144,-2.76,0.34,29.8,10,10.88,0.56
2013,753,435,a,a,female,gray,6,6,3,3,6,3,3,10,3,50.62,144,-2.76,0.34,29.8,10,10.88,0.56
2013,764,442,a,a,female,gray,6,6,3,3,6,3,3,12,3,50.62,144,-2.76,0.34,25.5,8,11.56,0.54
2013,766,442,a,a,male,gray,,5,4,2,5,4,2,12,3,50.62,144,-2.76,0.34,25.5,8,11.56,0.54
2013,767,444,a,a,female,brown,6,12,3,3,12,3,3,19,4,50.62,144,-2.76,0.34,1,1,12.99,0.42
2013,770,444,a,a,male,brown,4,12,3,3,12,3,3,19,4,50.62,144,-2.76,0.34,1,1,12.99,0.42
2013,779,449,b,b,female,gray,5,5,4,2,4,5,1,,0,50.62,144,-2.76,0.34,0,0,,
2013,784,452,b,b,male,gray,,6,3,3,6,3,3,19,3,50.62,144,-2.76,0.34,1,1,12.99,0.42
2013,785,452,b,b,female,brown,3,13,4,4,13,4,4,19,3,50.62,144,-2.76,0.34,1,1,12.99,0.42
2013,791,429,a,a,male,brown,4,11,2,2,11,2,2,11,3,50.62,144,-2.76,0.34,27.78,9,11.25,0.56
2013,793,257,b,b,male,brown,3,12,3,3,12,3,3,19,3,50.62,144,-2.76,0.34,1,1,12.99,0.42
2013,796,459,a,a,female,gray,3,9,2,6,8,1,5,11,2,50.62,144,-2.76,0.34,27.78,9,11.25,0.56
2013,797,461,a,a,male,gray,2,8,1,5,8,1,5,11,1,50.62,144,-2.76,0.34,27.78,9,11.25,0.56
2013,798,459,a,a,male,brown,3,12,3,3,11,2,2,11,2,50.62,144,-2.76,0.34,27.78,9,11.25,0.56
2014,654,362,a,c,female,brown,9,11,2,2,10,1,1,-5,2,5.45,56,0.68,0.3,0,0,6.68,0.69
2014,735,434,a,c,male,brown,2,13,4,4,13,4,4,12,,5.45,56,0.68,0.3,0,0,10.71,0.53
2014,736,419,a,c,female,brown,3,13,4,4,13,4,4,-8,,5.45,56,0.68,0.3,0,0,5.86,0.62
2014,737,423,a,c,female,gray,3,6,3,3,6,3,3,-11,1,5.45,56,0.68,0.3,7,2,5.26,0.37
2014,753,434,a,c,female,gray,7,6,3,3,6,3,3,12,,5.45,56,0.68,0.3,0,0,10.71,0.53
2014,767,444,a,c,female,brown,,12,3,3,12,3,3,-17,,5.45,56,0.68,0.3,6.14,7,4.06,0.41
2014,769,362,a,c,male,gray,5,8,1,5,8,1,5,-5,2,5.45,56,0.68,0.3,0,0,6.68,0.69
2014,770,444,a,c,male,brown,5,12,3,3,12,3,3,-17,,5.45,56,0.68,0.3,6.14,7,4.06,0.41
2014,772,447,b,b,male,gray,,4,5,1,5,4,2,-14,,5.45,56,0.68,0.3,6,5,4.53,0.4
2014,777,447,b,b,female,gray,,7,2,4,7,2,4,-14,,5.45,56,0.68,0.3,6,5,4.53,0.4
2014,785,453,b,b,female,brown,4,13,4,4,13,4,4,-8,,5.45,56,0.68,0.3,0,0,5.86,0.62
2014,795,419,a,c,male,gray,3,8,1,5,8,1,5,-8,,5.45,56,0.68,0.3,0,0,5.86,0.62
2014,796,459,a,c,female,gray,4,7,2,4,8,1,5,-16,,5.45,56,0.68,0.3,6.14,7,4.14,0.41
2014,797,461,a,c,male,gray,3,8,1,5,8,1,5,-17,2,5.45,56,0.68,0.3,6.14,7,4.06,0.41
2014,798,459,a,c,male,brown,4,11,2,2,11,2,2,-16,,5.45,56,0.68,0.3,6.14,7,4.14,0.41
2014,802,464,b,b,female,gray,3,4,5,1,4,5,1,-12,4,5.45,56,0.68,0.3,6.67,3,5.04,0.39
2014,803,464,b,b,male,gray,3,4,5,1,4,5,1,-12,4,5.45,56,0.68,0.3,6.67,3,5.04,0.39
2014,804,453,b,b,male,gray,2,4,5,1,4,5,1,-8,,5.45,56,0.68,0.3,0,0,5.86,0.62
2014,805,466,b,b,male,brown,3,12,3,3,12,3,3,-15,4,5.45,56,0.68,0.3,6.17,6,4.32,0.41
2015,231,468,b,b,male,gray,17,,,,7,2,4,-6,2,9.77,82,0.94,0.23,3,3,5.88,0.44
2015,655,364,a,c,female,brown,12,13,4,4,13,4,4,-13,3,9.77,82,0.94,0.23,3,3,4.93,0.38
2015,670,375,a,c,female,gray,9,7,2,4,8,1,5,-13,4,9.77,82,0.94,0.23,3,3,4.93,0.38
2015,686,364,a,c,male,brown,10,13,4,4,13,4,4,-13,3,9.77,82,0.94,0.23,3,3,4.93,0.38
2015,706,400,a,c,female,brown,3,13,4,4,13,4,4,-8,5,9.77,82,0.94,0.23,3,3,5.58,0.44
2015,736,420,a,c,female,brown,,13,4,4,13,4,4,5,0,9.77,82,0.94,0.23,0,0,7.84,0.36
2015,739,426,a,c,female,gray,2,5,4,2,5,4,2,-12,2,9.77,82,0.94,0.23,3,3,5.04,0.38
2015,740,475,a,c,male,brown,2,13,4,4,13,4,4,-7,0,9.77,82,0.94,0.23,3,3,5.75,0.43
2015,764,442,a,c,female,gray,8,6,3,3,6,3,3,-11,3,9.77,82,0.94,0.23,3,3,5.08,0.38
2015,766,442,a,c,male,gray,8,6,3,3,5,4,2,-11,3,9.77,82,0.94,0.23,3,3,5.08,0.38
2015,771,467,b,b,male,brown,4,12,3,3,12,3,3,-13,4,9.77,82,0.94,0.23,3,3,4.93,0.38
2015,792,458,a,c,female,gray,3,4,5,1,4,5,1,-5,3,9.77,82,0.94,0.23,3,3,6.08,0.44
2015,796,459,a,c,female,gray,5,9,2,6,8,1,5,-22,2,9.77,82,0.94,0.23,3,3,3.94,0.37
2015,797,461,a,c,male,gray,4,8,1,5,8,1,5,-19,3,9.77,82,0.94,0.23,3,3,4.22,0.39
2015,798,459,a,c,male,brown,5,11,2,2,11,2,2,-22,2,9.77,82,0.94,0.23,3,3,3.94,0.37
2015,799,462,a,c,female,brown,3,12,3,3,12,3,3,-8,3,9.77,82,0.94,0.23,3,3,5.58,0.44
2015,802,465,b,b,female,gray,4,,,,4,5,1,-11,3,9.77,82,0.94,0.23,3,3,5.08,0.38
2015,807,467,b,b,female,brown,3,13,4,4,13,4,4,-13,4,9.77,82,0.94,0.23,3,3,4.93,0.38
2015,808,465,b,b,male,gray,3,4,5,1,4,5,1,-11,3,9.77,82,0.94,0.23,3,3,5.08,0.38
2015,809,468,b,b,female,brown,2,13,4,4,13,4,4,-6,2,9.77,82,0.94,0.23,3,3,5.88,0.44
2015,810,469,b,b,female,brown,2,11,2,2,11,2,2,-15,1,9.77,82,0.94,0.23,3,3,4.72,0.38
2015,811,470,b,b,female,gray,2,4,5,1,4,5,1,-1,3,9.77,82,0.94,0.23,3,3,6.7,0.44
2015,816,474,a,c,female,gray,3,6,3,3,6,3,3,-16,4,9.77,82,0.94,0.23,3,3,4.62,0.38
2015,817,474,a,c,male,gray,3,5,4,2,5,4,2,-16,4,9.77,82,0.94,0.23,3,3,4.62,0.38
2015,818,426,a,c,male,gray,3,5,4,2,5,4,2,-12,2,9.77,82,0.94,0.23,3,3,5.04,0.38
2015,819,375,a,c,male,gray,3,4,5,1,4,5,1,-13,4,9.77,82,0.94,0.23,3,3,4.93,0.38
2015,820,400,a,c,male,gray,3,4,5,1,4,5,1,-8,5,9.77,82,0.94,0.23,3,3,5.58,0.44
2015,821,475,a,c,female,gray,3,7,2,4,7,2,4,-7,0,9.77,82,0.94,0.23,3,3,5.75,0.43
2015,822,458,a,c,male,gray,3,8,1,5,8,1,5,-5,3,9.77,82,0.94,0.23,3,3,6.08,0.44
2015,823,476,a,c,female,gray,2,7,2,4,7,2,4,-4,1,9.77,82,0.94,0.23,3,3,6.31,0.47
2015,824,462,a,c,male,gray,2,7,2,4,7,2,4,-8,3,9.77,82,0.94,0.23,3,3,5.58,0.44
2015,825,420,a,c,male,gray,2,8,1,5,8,1,5,5,0,9.77,82,0.94,0.23,0,0,7.84,0.36
2016,231,468,b,b,male,gray,18,,,,7,2,4,-4,2,15.51,86,0.07,0.26,4.67,3,8.03,0.58
2016,514,257,b,b,female,gray,10,,,,5,4,2,-22,4,15.51,86,0.07,0.26,13.57,21,3.62,0.47
2016,654,362,a,c,female,brown,11,10,1,1,10,1,1,-12,2,15.51,86,0.07,0.26,10.82,11,6.01,0.5
2016,720,493,a,c,male,gray,3,5,4,2,5,4,2,-13,5,15.51,86,0.07,0.26,11.25,12,5.74,0.52
2016,742,427,a,c,female,brown,3,10,1,1,10,1,1,-16,4,15.51,86,0.07,0.26,11.67,15,5.29,0.53
2016,769,362,a,c,male,gray,7,9,2,6,8,1,5,-12,2,15.51,86,0.07,0.26,10.82,11,6.01,0.5
2016,770,489,a,c,male,brown,7,12,3,3,12,3,3,-22,4,15.51,86,0.07,0.26,13.57,21,3.62,0.47
2016,785,454,b,b,female,brown,5,,,,13,4,4,-14,4,15.51,86,0.07,0.26,11.31,13,5.58,0.52
2016,793,257,b,b,male,brown,6,,,,12,3,3,-22,4,15.51,86,0.07,0.26,13.57,21,3.62,0.47
2016,796,459,a,c,female,gray,6,7,2,4,8,1,5,-45,4,15.51,86,0.07,0.26,18.05,44,0.51,0.55
2016,797,461,a,c,male,gray,5,7,2,4,8,1,5,-18,0,15.51,86,0.07,0.26,12.29,17,4.68,0.51
2016,798,459,a,c,male,brown,6,12,3,3,11,2,2,-45,4,15.51,86,0.07,0.26,18.05,44,0.51,0.55
2016,809,468,b,b,female,brown,3,,,,13,4,4,-4,2,15.51,86,0.07,0.26,4.67,3,8.03,0.58
2016,812,471,b,b,female,brown,3,13,4,4,13,4,4,,0,15.51,86,0.07,0.26,0,0,,
2016,813,471,b,b,male,gray,3,5,4,2,4,5,1,,0,15.51,86,0.07,0.26,0,0,,
2016,814,472,a,c,female,gray,3,4,5,1,4,5,1,-6,4,15.51,86,0.07,0.26,7.4,5,7.55,0.6
2016,815,473,a,c,female,brown,3,13,4,4,13,4,4,-21,2,15.51,86,0.07,0.26,13.2,20,3.87,0.49
2016,823,476,a,c,female,gray,3,7,2,4,7,2,4,-24,5,15.51,86,0.07,0.26,14.35,23,3.2,0.45
2016,827,478,a,c,female,gray,2,8,1,5,8,1,5,-6,3,15.51,86,0.07,0.26,7.4,5,7.55,0.6
2016,828,479,b,b,female,brown,3,14,5,5,14,5,5,-17,3,15.51,86,0.07,0.26,12,16,5,0.52
2016,829,479,b,b,male,gray,3,4,5,1,4,5,1,-17,3,15.51,86,0.07,0.26,12,16,5,0.52
2016,830,480,b,b,female,gray,2,4,5,1,4,5,1,-18,2,15.51,86,0.07,0.26,12.29,17,4.68,0.51
2016,831,480,b,b,male,gray,2,4,5,1,4,5,1,-18,2,15.51,86,0.07,0.26,12.29,17,4.68,0.51
2016,832,481,b,b,female,gray,3,4,5,1,4,5,1,3,4,15.51,86,0.07,0.26,0,0,9.51,0.53
2016,833,482,b,b,female,gray,3,4,5,1,4,5,1,-16,3,15.51,86,0.07,0.26,11.67,15,5.29,0.53
2016,834,482,b,b,male,gray,3,4,5,1,4,5,1,-16,3,15.51,86,0.07,0.26,11.67,15,5.29,0.53
2016,835,483,b,b,female,gray,3,5,4,2,5,4,2,,0,15.51,86,0.07,0.26,0,0,,
2016,836,483,b,b,male,brown,3,11,2,2,11,2,2,,0,15.51,86,0.07,0.26,0,0,,
2016,837,484,b,b,female,gray,2,4,5,1,4,5,1,,1,15.51,86,0.07,0.26,0,0,,
2016,838,454,b,b,male,brown,3,13,4,4,13,4,4,-14,4,15.51,86,0.07,0.26,11.31,13,5.58,0.52
2016,839,485,b,b,female,brown,3,12,3,3,12,3,3,-6,3,15.51,86,0.07,0.26,7.4,5,7.55,0.6
2016,840,486,b,b,female,gray,2,4,5,1,4,5,1,,0,15.51,86,0.07,0.26,0,0,,
2016,841,485,b,b,male,gray,3,4,5,1,4,5,1,-6,3,15.51,86,0.07,0.26,7.4,5,7.55,0.6
2016,842,486,b,b,male,gray,2,4,5,1,4,5,1,,0,15.51,86,0.07,0.26,0,0,,
2016,845,489,a,c,female,brown,3,10,1,1,12,3,3,-22,4,15.51,86,0.07,0.26,13.57,21,3.62,0.47
2016,846,463,a,c,male,brown,3,13,4,4,13,4,4,-22,3,15.51,86,0.07,0.26,13.57,21,3.62,0.47
2016,847,427,a,c,male,gray,3,4,5,1,4,5,1,-16,4,15.51,86,0.07,0.26,11.67,15,5.29,0.53
2016,848,491,a,c,female,gray,3,6,3,3,6,3,3,-18,4,15.51,86,0.07,0.26,12.29,17,4.68,0.51
